RA,DEC,DELTA_3MPC
268.211935,63.530914,-0.2837
118.864428,-16.554994,-0.4312
58.870276,-26.772122,-0.5985
285.938446,3.372374,1.1006
351.89191,17.329159,-0.8556
35.233158,-25.496101,0.7656
263.83935,26.257522,3.3672
185.647338,-18.029381,-0.2196
112.315026,-54.808335,-0.1349
5.201003,62.471205,-0.2682
260.66416,-52.733695,-0.6316
47.530904,52.289324,-0.9146
306.293663,15.55828,-0.2749
95.252656,45.992003,-0.7172
213.24388,-88.51335,-0.7897
102.326876,-51.021986,-0.5267
252.813498,-10.512129,0.4368
42.174165,66.10286,0.0075
123.486663,-71.675632,-0.0631
183.225335,11.939162,0.3407
210.764544,61.31704,-0.0247
208.648021,-87.139472,0.7553
28.582528,-83.322463,1.2218
12.159473,-18.615112,0.7652
85.388971,-73.490093,-0.7394
13.574278,-74.595484,0.6266
79.417197,-51.600608,-0.6452
21.333161,-4.045789,-0.8089
189.844535,-30.019544,-0.7169
37.637699,85.032628,-0.7942
149.487283,-9.455205,0.6965
277.042287,13.636378,-0.1776
278.061938,-22.353807,1.2001
202.386919,-71.289428,1.212
11.081179,-14.490829,-0.48
193.210929,-8.853642,0.3768
90.957622,81.296288,-0.8882
204.626339,70.836774,-0.7853
327.028015,-89.174061,-0.8947
215.59263,-40.198851,-0.7966
338.610506,13.756766,-0.7628
75.10039,37.1846,-0.678
96.596207,-9.516397,-0.6509
53.546437,38.170044,-0.7415
28.199663,39.387912,-0.8361
3.780323,37.949355,0.9399
334.056334,-44.622799,-0.5007
162.62377,-88.371252,0.1624
337.988491,-55.110032,-0.7499
311.040717,-26.715756,-0.8277
267.808124,-9.36283,1.0759
330.423781,-73.894493,1.4592
95.04356,35.048217,-0.1816
308.295595,-64.158462,-0.4604
244.792748,-38.285995,3.1334
215.834855,-31.903223,1.2507
222.719531,15.787863,-0.5434
326.216795,42.107319,-0.812
334.410145,-34.350713,2.4056
63.706865,60.829192,-0.968
29.075476,-26.047935,-0.4613
98.151272,55.184579,-0.6493
291.665187,-61.299228,-0.7337
34.942267,-25.419953,-0.7701
238.233893,14.950361,-0.471
143.716476,0.726267,1.1829
328.437713,-24.938885,-0.7773
295.20701,-51.842713,2.8299
182.805986,0.757913,-0.587
137.040096,-73.350406,-0.8759
300.459999,-18.776265,-0.7697
87.964657,-77.279074,-0.6864
195.607528,-12.087314,-0.6722
335.399023,83.303396,-0.838
217.3316,-2.614645,0.2694
334.831025,15.706507,0.2441
159.123347,0.364745,-0.5084
226.54693,-50.794448,-0.8457
338.542501,-70.536399,-0.7223
265.419909,-29.936385,-0.3826
326.014899,2.588985,-0.876
299.535038,35.454227,-0.8732
28.008923,26.543661,-0.583
93.04831,4.993089,-0.9059
266.933766,-26.033869,0.3452
320.414564,-43.258638,-0.2918
288.831434,43.779552,1.9571
112.737196,70.319297,-0.8662
223.576056,23.733737,-0.7387
238.100473,-71.944109,0.5117
157.432689,53.107215,0.5082
211.571385,16.249808,-0.9113
354.958676,27.691487,2.7345
196.086737,34.513929,-0.7672
69.969379,-6.799456,2.204
181.477826,1.843984,-0.5524
63.270428,-33.823762,0.7223
247.754918,22.668952,-0.9521
324.684772,-1.005431,70.8613
243.312127,-28.333032,-0.4047
315.947512,-48.528609,1.9247
261.96845,23.020521,-0.3318
157.484433,-9.241852,-0.047
193.750521,-53.349872,1.0293
191.721554,50.261584,3.9746
141.297784,7.227262,-0.3937
33.451849,23.775927,3.1554
252.653636,11.281131,-0.3741
16.9782,22.613129,0.2597
73.457174,-73.985021,-0.1991
163.395327,-38.554023,-0.2223
355.350669,49.216518,-0.5306
110.471359,53.690809,-0.5832
286.093738,-80.851215,-0.502
151.009365,41.957092,0.9461
79.759991,-49.117884,1.5756
9.569479,60.207897,-0.9436
31.841171,-20.311954,-0.6287
150.024413,-36.186128,-0.9244
144.066443,-37.578325,-0.2389
225.48838,33.148001,-0.872
22.398783,32.533512,-0.8626
102.215912,18.14483,-0.5879
8.432665,81.208815,-0.9024
313.888335,-34.548497,0.1921
143.115931,20.458663,-0.2295
210.342889,-10.641546,-0.7477
255.800684,12.092451,0.0612
96.468919,-63.611081,-0.636
48.581627,74.711835,-0.3321
208.897625,67.044636,12.8958
325.208853,82.113115,-0.5526
321.328669,42.761063,-0.3185
110.966271,36.525852,0.4825
95.81766,-80.458545,18.1727
127.280571,-10.49903,-0.7122
88.288906,-83.530595,-0.622
347.224874,77.033737,0.1815
12.480153,16.228938,-0.65
68.877354,-79.006036,-0.1832
10.187582,17.732711,5.3193
307.433014,26.24369,-0.5513
169.742582,86.534659,-0.6475
82.098737,28.223755,4.2776
142.34182,55.432009,-0.655
38.190253,49.611512,-0.123
38.761019,39.905906,-0.9384
340.878725,-70.534071,0.3301
250.58742,-29.815572,-0.1766
229.929202,45.613519,-0.8977
170.192522,70.808292,-0.4228
176.334857,-60.591964,0.9059
277.936079,-89.975478,-0.6868
18.860831,63.11768,-0.6754
240.278987,-47.50068,1.4542
198.180956,4.741241,-0.4413
110.411921,88.454803,0.3814
77.641776,44.349288,1.6995
310.23191,-60.761132,-0.7812
335.360667,76.827006,-0.7683
34.495756,-51.175888,-0.0677
61.13857,58.667652,-0.7693
240.159385,-88.015715,-0.3988
278.644836,-47.657717,-0.0763
176.882314,-70.074265,0.4971
333.681292,10.333936,-0.5861
314.29141,18.572216,4.1033
45.451449,37.218362,12.9037
51.280744,-37.228004,-0.7731
30.922569,80.810326,14.1385
315.151553,-87.550459,-0.6949
200.746901,-32.515459,-0.8977
338.90128,-79.434444,-0.3253
262.524208,-23.915124,0.0856
263.520072,80.297735,-0.6877
45.05396,-35.716611,-0.5464
39.42757,-35.048487,0.4608
335.144481,-37.261624,-0.9228
173.736454,58.691099,-0.4724
357.81379,16.085185,-0.8591
116.292422,-14.958745,-0.6637
223.709887,-23.902112,3.1726
206.210926,32.962692,-0.1259
24.508056,86.817487,9.3809
186.78797,-8.986051,-0.679
332.777643,-49.547688,1.6653
163.393186,-18.512885,0.8187
170.146495,-57.668493,-0.9212
252.305115,29.0545,-0.7053
281.055187,-86.053723,2.3468
298.065878,-10.689368,0.0345
162.70816,-84.760606,-0.7648
159.844987,-83.77444,-0.9172
170.408253,-21.763596,-0.9379
348.8357,45.920008,0.7394
334.505819,30.191393,-0.8488
224.189599,71.887849,3.4038
102.358618,-12.886254,1.0277
324.14973,-60.789056,-0.9743
61.534665,-76.350589,0.0598
38.430199,-45.75832,-0.7407
149.243503,0.464538,-0.4847
246.709276,-39.907707,-0.3267
18.932242,46.603396,-0.5439
112.640196,28.727204,-0.0915
282.293162,-12.921618,-0.8619
237.318973,38.448127,0.6945
30.408144,-7.036442,-0.9116
72.652151,-82.136239,-0.5883
261.061352,42.727653,-0.5859
41.992107,28.996582,2.7145
3.493586,3.835039,-0.8407
357.365142,-63.673651,-0.0957
221.016176,2.643444,0.4514
154.423138,-43.181803,0.5151
214.948107,84.916521,-0.5673
241.266062,-6.268769,0.2077
178.380515,51.293655,2.3402
236.904494,12.893371,-0.7632
255.085176,57.713103,-0.6062
64.604427,-6.468224,-0.3464
152.535327,13.908927,-0.7778
109.659358,-3.130992,3.1154
287.045581,79.791147,-0.5508
277.166325,-66.822663,-0.5328
291.818049,-27.134934,-0.8193
157.49254,9.185692,0.0542
207.118826,-73.876973,0.4732
254.019275,61.30312,-0.8583
115.960336,66.876092,0.3125
351.966991,-52.608509,0.6519
136.30457,79.267689,-0.1301
193.325501,20.545733,-0.7962
297.645528,16.744568,-0.5851
268.951399,-27.253532,-0.9115
180.567737,12.531967,-0.8863
146.997606,-43.557488,0.6264
229.34717,-83.742682,2.3779
156.856562,42.394616,-0.6034
213.123021,82.402146,0.2061
287.9928,-73.906949,-0.7034
43.841488,17.269365,-0.4582
251.045649,-43.97388,-0.0043
19.380069,-22.526376,0.1194
264.243707,-39.230627,-0.6424
75.295593,-77.788039,0.615
177.614963,87.59334,-0.8565
96.117215,13.294704,2.5774
115.887159,11.252723,-0.788
226.340699,13.988961,0.1871
155.2227,-75.035694,-0.9027
175.525135,-18.783563,-0.8561
359.618733,76.414561,-0.9202
43.780848,9.141495,-0.8759
138.337252,-18.326501,1.4978
190.875492,-51.69221,-0.5966
292.934263,-45.446062,0.2574
101.661264,54.842665,0.1984
141.784899,25.236751,0.3021
295.654238,-30.87873,1.5243
190.933569,71.602157,-0.5401
308.183663,-86.405083,-0.6321
23.165258,47.233234,-0.8963
103.348681,5.421139,-0.3252
200.791174,71.033595,-0.4326
43.915016,67.62754,-0.8243
173.443368,-32.556445,-0.7325
6.348944,-83.752631,-0.7706
181.678298,66.941703,-0.8695
331.313621,58.795018,2.7878
341.394518,-61.196068,0.2474
114.880462,5.976648,2.8616
1.244291,-22.42274,0.7774
328.373568,40.879217,1.3243
204.188367,66.626603,-0.9256
209.023815,22.426221,-0.7292
293.424494,80.931482,1.4343
141.606664,-80.709095,0.6791
151.242079,-18.488341,0.7412
306.535308,-27.163942,-0.8053
176.953951,-44.209192,0.2397
264.890965,-24.884368,-0.8662
325.812554,-67.108292,-0.4866
141.693093,0.338773,0.1214
320.01575,-32.224134,-0.8203
117.863569,16.114665,-0.315
334.647717,-13.254569,-0.5684
109.933279,-89.175055,-0.5579
84.321022,5.136874,-0.6236
259.495709,9.249239,-0.825
331.919476,62.023415,-0.7855
276.533223,-37.996713,-0.1528
266.443878,43.543641,-0.8711
350.28914,67.67874,-0.6838
200.679497,34.390902,-0.1477
319.542927,-69.96321,-0.3774
13.354045,-14.368371,-0.7554
47.576421,-17.962366,0.0679
97.737008,-45.047216,0.1486
340.604977,-28.92381,0.516
70.894651,36.160292,-0.5007
137.9098,-22.007281,1.5657
12.790213,-53.873952,-0.6367
28.147931,53.617724,-0.8764
209.753354,-20.221069,-0.846
35.185628,-13.342049,-0.3085
323.713266,-74.897834,-0.8434
318.888243,51.75669,0.8466
223.997298,-74.781727,0.8083
142.663334,12.919337,2.6104
319.615876,46.745139,0.1144
175.614246,-67.510487,-0.9145
68.621272,-35.514339,-0.4575
124.437125,88.014244,-0.4826
130.731567,-9.701248,0.0299
208.731252,14.179224,-0.4622
144.434291,65.511086,1.0747
294.58063,71.990448,-0.5635
225.544009,-28.627246,-0.2573
90.764803,61.628708,-0.2435
144.749124,-31.548464,-0.3312
260.368919,55.40709,-0.381
87.208649,53.162892,-0.6012
32.988182,14.460774,-0.3544
256.012281,26.930827,-0.7027
146.396739,12.521873,-0.7275
44.740321,-70.236774,-0.7684
172.608997,-11.026031,-0.4563
201.713004,-68.371439,-0.7186
9.272643,-80.316494,-0.9139
284.803242,-1.298935,2.4125
176.943969,-42.367312,-0.6426
9.197796,-26.974875,-0.7124
310.243052,22.861286,-0.7286
210.692424,-6.151846,-0.7327
346.770873,12.019154,-0.7236
101.238566,31.158881,-0.6924
148.539327,30.477382,0.5952
238.657633,34.15772,-0.5798
329.033351,-8.062274,1.1602
284.819634,37.41378,1.064
231.486915,-41.839168,-0.9479
286.386255,47.435726,0.1065
34.143174,52.98677,-0.8124
260.704526,71.370621,1.3951
208.306125,79.835128,-0.6643
98.730942,3.710546,-0.6558
85.877701,5.893556,-0.4235
103.777215,-21.783316,0.2429
44.234185,49.929445,-0.876
98.371763,-41.519961,-0.2185
25.651054,25.105811,1.6389
242.186012,11.06166,-0.2242
184.426207,-39.600394,-0.3371
45.965163,-43.416809,-0.8013
250.990348,-61.052736,-0.2772
64.084198,42.021552,0.2705
178.158864,58.069573,-0.269
331.238099,-57.2832,-0.2396
273.930873,73.432067,0.3688
210.289852,-52.895132,-0.2469
210.570935,-70.760175,-0.7258
23.109311,68.054176,-0.1032
153.723742,76.150195,-0.7784
110.563834,-60.447177,-0.2094
170.868867,-57.93296,-0.7456
342.512699,-37.278038,11.1212
283.146063,-79.128764,2.2673
219.591626,-14.509218,0.8037
253.688286,39.34227,-0.0654
263.015866,-74.854536,-0.3848
164.294323,-35.823191,-0.9117
311.888624,-25.689758,-0.0038
222.230141,79.505306,-0.8108
265.692191,44.097655,-0.6668
3.977543,-23.610089,-0.8438
193.650293,-52.859646,-0.9557
131.106427,66.446803,-0.7854
19.945191,-38.713918,-0.3329
232.608022,22.461418,-0.9743
334.353694,34.448702,-0.3737
263.792063,52.065706,4.7955
28.760838,21.166786,-0.6579
20.408655,-17.67309,0.6271
124.211574,-63.233074,-0.7658
85.877204,-54.040041,15.403
9.925961,15.637211,-0.0944
14.425932,-2.597149,-0.4541
124.252732,-21.192885,-0.8008
48.073968,5.822976,-0.5363
70.079888,64.59102,-0.5205
313.026728,-82.360794,-0.5867
357.724049,-65.284573,-0.8951
289.648523,-89.766152,-0.7755
83.796065,-32.443723,0.6685
63.303071,-60.011598,-0.7682
208.25124,-39.81797,3.8992
282.208417,-76.431279,3.6483
236.67948,-27.97573,-0.8379
289.350637,-18.01635,-0.8396
175.318971,76.692038,-0.9558
355.596483,12.79446,11.7518
283.272513,62.145073,-0.4735
18.338902,22.326972,-0.5633
131.059746,-9.559958,-0.4377
201.46353,70.45782,0.1278
80.711171,49.095099,-0.9266
145.206329,-85.060539,0.2117
226.659852,-50.366573,1.751
198.780467,89.786064,-0.1766
310.121951,48.522247,-0.1989
94.504068,-15.694252,-0.828
331.611574,16.475376,2.1045
115.971965,48.878312,0.0161
331.342471,-19.456768,-0.7851
89.38338,-81.993596,0.0264
182.715501,21.139351,1.4365
335.606409,-69.057253,-0.8894
99.899507,-46.368843,1.808
305.550833,3.469878,-0.3921
180.443125,53.431479,-0.112
151.126295,-49.560414,-0.7948
238.928044,-55.368753,-0.9509
71.4784,-13.540292,-0.0578
237.1788,-65.420398,-0.8418
63.58549,-45.008228,-0.9156
255.911923,-35.899576,-0.8311
219.833898,50.504625,0.7523
50.34948,29.388243,1.3816
36.246264,-24.825395,2.3861
218.647165,80.367556,1.702
43.734899,-40.307637,-0.769
225.033805,1.451745,-0.8349
359.647804,21.451606,0.3621
44.27132,82.015901,0.0884
170.571918,63.924597,0.6906
332.785234,-22.717975,0.4745
337.356799,0.252041,-0.3555
10.767985,-7.773515,1.2192
290.882792,-35.093101,-0.283
85.876493,-3.426034,1.7949
268.764622,-73.995795,-0.7585
127.801131,-80.186219,-0.9108
80.960029,-77.573437,-0.5107
169.459825,-65.58442,-0.4901
63.330726,-38.886091,-0.633
152.710359,25.078361,-0.8574
142.134865,61.422159,-0.5326
346.630356,50.589131,-0.8116
195.164451,-31.242424,-0.7951
250.94525,-82.183449,-0.7707
62.978062,-80.225591,-0.9383
359.028774,53.605425,-0.5447
179.16504,66.914376,0.0897
27.083097,77.719059,-0.8354
219.342898,83.969703,1.6935
114.532669,62.778583,-0.7771
105.815673,-26.111889,-0.4237
114.126684,-4.556214,-0.7497
162.150012,59.835887,-0.882
103.365151,71.672768,-0.6739
280.323952,-25.016889,-0.7433
64.425324,23.109349,-0.4739
51.09814,-57.806097,-0.1311
37.609976,-89.675037,5.4537
147.729847,-26.032286,-0.1025
40.63513,75.81225,-0.2844
9.021066,28.03277,-0.5378
105.985942,71.043821,-0.8908
352.810728,-25.409497,-0.1026
3.930159,-81.476935,-0.7335
22.992697,-25.390475,-0.3815
209.928689,-12.834731,-0.6189
179.236411,30.931741,-0.9779
37.552217,84.053423,-0.5765
322.100947,-34.096096,-0.6189
242.795382,46.262853,0.33
178.086479,69.586766,0.7162
195.743497,-45.354136,0.1119
286.622071,50.49712,-0.6489
35.308858,81.792301,0.0564
335.940098,49.92196,-0.6406
40.548447,-18.476338,-0.3025
165.077277,14.95731,1.5406
89.129566,44.192663,-0.1582
239.476471,55.42833,6.3624
302.338798,37.522982,0.9796
222.001769,85.988332,-0.7873
80.632024,65.092495,-0.5939
280.576398,-51.28466,-0.6188
339.358232,89.901037,-0.558
57.955621,36.775478,-0.1239
91.263844,74.368918,-0.8346
190.655263,-0.473682,-0.617
266.318082,70.831757,-0.6678
45.715088,87.245975,-0.5294
18.234298,58.038494,3.1544
204.105162,53.614015,-0.6833
287.001527,-51.121043,-0.8428
107.146442,-65.662967,1.4552
209.874476,48.504075,-0.0747
289.242588,37.161187,3.1364
10.375973,22.380876,-0.7657
121.019058,-9.632512,-0.3846
109.150977,-78.31043,-0.2362
260.300794,12.74785,0.2945
239.838844,5.821474,1.4448
297.650628,39.125109,-0.7217
197.511922,-73.931882,-0.5682
82.040403,-17.532752,-0.871
155.917347,-14.295345,-0.6328
142.578146,-6.398457,46.0805
240.389321,-83.857671,-0.6714
343.412306,15.351157,-0.634
164.773116,-55.274205,1.672
229.983735,74.19583,0.6443
63.970172,23.744899,-0.7346
206.782118,59.589324,-0.0852
262.228721,-1.474152,3.4284
274.948372,-23.233867,5.6034
350.505175,-43.534118,0.7464
355.5228,-18.678192,-0.7859
185.566204,75.740464,-0.4148
309.815055,76.529329,-0.5592
265.365857,79.091172,3.3658
188.855603,47.880712,-0.8054
10.824637,-57.816577,-0.8314
351.726017,39.179877,-0.8531
347.481541,-29.634841,-0.8925
186.53132,-13.46525,-0.4116
123.997165,-6.940634,-0.7156
40.242508,-43.915256,-0.9179
19.847853,-52.513102,-0.7782
289.226132,-71.34512,-0.2534
147.398303,-10.589143,0.0401
202.619105,16.54347,-0.8058
108.531652,68.826656,-0.8768
221.038407,-86.827037,1.4778
273.156893,-81.836321,-0.7196
321.44132,43.817918,4.7592
178.590357,52.275167,-0.2665
108.066569,-83.809652,-0.9457
27.650132,47.096706,-0.7695
307.444778,10.665936,-0.4625
307.28438,-32.486219,0.3237
127.218221,27.500679,-0.8641
74.613734,-34.733312,-0.5271
242.420483,-10.748849,-0.7958
272.397431,-2.249477,0.3272
259.855911,-37.096311,-0.8801
25.661712,-30.923088,-0.4201
354.322367,70.376625,-0.656
196.027304,-16.574838,-0.2805
219.004448,-40.115374,-0.6268
16.316682,1.149737,-0.8602
4.249222,-65.87774,-0.6088
45.48003,11.617427,-0.888
140.752488,61.33355,-0.8491
340.11872,-3.442525,-0.531
262.087776,-87.188121,-0.9433
359.722332,72.588052,0.5824
244.75483,45.169935,-0.2443
35.913337,84.329417,4.4877
250.01868,55.035852,5.8321
230.878835,64.873398,-0.8603
319.07124,74.733297,0.2699
195.927876,-44.247292,-0.3279
88.40644,87.36798,0.9962
263.778152,-44.331362,-0.639
271.22538,85.728782,-0.6256
185.114106,53.117719,-0.5196
34.137502,41.887034,-0.2929
148.959187,-48.590527,-0.5127
302.372269,-34.794195,0.053
109.306934,-62.130184,-0.7252
263.395165,-36.831754,-0.914
91.263406,75.567226,-0.6884
118.335096,-7.373113,-0.7045
121.336862,82.297747,7.0892
48.792549,16.493131,-0.4627
126.41921,-87.067241,0.448
260.501842,-29.230033,-0.5393
144.471695,-28.558618,-0.8628
107.904939,-13.351826,-0.834
252.255523,30.600923,-0.1683
185.572363,-41.73041,0.5529
156.911466,-16.799205,0.2636
286.616144,89.588821,-0.2065
137.500162,-24.754564,0.1482
195.965211,0.858472,0.0185
11.438944,2.416033,-0.1016
122.189818,-54.878897,0.0807
85.2852,-0.798506,-0.188
318.869912,-50.182199,-0.6818
7.578959,-70.612763,-0.3961
252.016341,55.447598,6.674
272.231595,38.619115,0.0106
119.700453,-41.351162,1.3902
92.555324,-65.772287,-0.6639
59.340489,86.947887,-0.5084
99.757481,74.988592,-0.8185
329.018474,-24.858765,-0.7248
15.601319,26.080199,0.3097
164.417529,-38.281261,-0.847
95.177199,-22.321668,4.2099
250.513538,6.998456,-0.2685
120.204915,-41.565881,3.7581
124.546068,-74.403753,1.6567
20.986049,39.594665,-0.2349
327.77875,-55.594348,-0.7959
187.771436,-35.923406,-0.6406
24.835221,82.015656,-0.4119
270.620555,18.499656,-0.4828
280.812109,-48.977912,-0.2233
166.010348,-38.611453,5.0647
352.486175,-49.718679,-0.6741
81.36003,66.547767,-0.814
303.917038,54.081806,0.0637
304.715251,8.669754,-0.1152
187.641537,-66.7808,-0.8163
194.438838,42.942741,1.2136
40.420385,62.796407,-0.926
47.956624,4.96585,1.0599
152.202316,-52.004695,1.4536
330.516824,35.020609,6.2511
77.22904,-31.210894,-0.5952
171.001156,74.990703,-0.3135
23.127842,59.437085,-0.2697
107.72408,-16.868021,-0.7076
133.921881,-82.771053,-0.2383
346.636942,80.611786,-0.0481
69.49418,81.820763,-0.0691
36.258573,-2.585267,0.738
19.351018,-88.889782,0.4109
187.935657,40.095224,-0.4489
187.002746,-39.473578,-0.9025
70.50591,44.881489,3.1009
89.106484,-84.752138,-0.8512
114.786271,21.026648,-0.1035
3.40199,79.092411,-0.8933
294.140072,3.485968,-0.6616
278.197924,80.284035,-0.2742
115.291422,39.919707,-0.1716
206.747358,17.358872,-0.8351
118.144763,62.299721,2.9922
9.645033,75.676635,-0.6533
212.324014,64.575321,1.2753
259.783184,75.270057,-0.6419
120.185912,-78.519635,-0.5836
86.893873,-51.74958,6.7397
95.122421,-41.901653,-0.2733
125.674607,82.805891,-0.9344
168.321401,74.142261,-0.3221
271.770807,55.904704,-0.4439
71.643192,53.470242,-0.6447
254.285109,-9.737873,-0.8659
347.237146,-72.089756,-0.7329
64.898625,29.884955,3.6551
182.735716,3.967554,-0.7061
130.059472,-17.306255,-0.162
216.163826,-24.632767,-0.6979
317.104744,-60.946034,-0.8543
319.083365,-17.028822,-0.686
159.498059,76.231266,0.6098
272.646027,-54.50916,1.1612
184.069687,17.79765,-0.6429
277.922542,22.327604,-0.6501
318.370029,-21.232558,8.182
256.250525,-41.459659,0.1055
21.87241,-61.942414,1.1446
88.305952,-15.099304,0.3349
282.880444,0.61878,2.7274
7.072005,-83.434038,-0.4263
186.458039,76.311279,-0.1628
219.751054,-89.707678,-0.585
295.198594,-81.337633,-0.8578
290.382005,30.360364,-0.6234
26.344894,51.865615,-0.9491
244.690306,-7.647656,-0.7792
284.508173,-31.993521,0.0068
37.958333,38.687167,1.9823
174.748851,66.696966,-0.8486
233.768973,-33.411262,0.5458
123.263556,20.654227,-0.5498
133.391625,71.702363,-0.4823
37.035817,29.418684,1.0312
278.771601,-75.28411,0.1632
85.362836,-61.164522,-0.8677
156.571798,54.653399,-0.5402
185.897371,-4.111792,-0.6198
31.409948,-48.216385,0.6008
155.207344,-74.954741,1.0709
54.85105,-76.089148,0.3173
83.708314,2.593107,-0.4626
128.263216,42.41955,-0.8051
176.30297,-15.218627,-0.7143
156.313783,-18.249268,-0.4084
25.768615,-89.485887,-0.127
126.132998,-24.250476,-0.5576
14.119453,-56.315211,1.887
90.283302,-18.442816,0.6787
30.639577,-82.067696,4.1322
60.259521,10.176477,-0.8507
180.896581,14.163516,0.6582
333.831742,61.850172,1.5247
70.1153,-60.058056,-0.7863
263.090339,19.431678,-0.0984
15.732654,62.08292,-0.3577
120.905711,74.937454,-0.4908
144.498591,-58.42725,-0.8246
39.006637,23.113252,-0.6078
